# Saha solution with Stewart-Pyat α=1 IPD
   n[1/cc]      T[K]         Zbar         x_0[eV]      x_1[eV]      x_2[eV]      x_3[eV]      x_4[eV]      x_5[eV]      x_6[eV]      χ_0[eV]      χ_1[eV]      χ_2[eV]      χ_3[eV]      χ_4[eV]      χ_5[eV]      χ_6[eV]      
   1.249e+19    1.661e+03    4.049e-18    1.000e+00    4.049e-18    4.745e-26    6.601e-38    1.241e-47    5.906e-48    5.173e-51    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    1.694e+03    9.376e-18    1.000e+00    9.376e-18    1.627e-25    3.964e-37    1.235e-47    5.840e-48    5.593e-51    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    1.728e+03    2.136e-17    1.000e+00    2.136e-17    5.452e-25    2.301e-36    1.229e-47    5.775e-48    6.037e-51    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    1.762e+03    4.792e-17    1.000e+00    4.792e-17    1.785e-24    1.292e-35    1.223e-47    5.710e-48    6.509e-51    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    1.797e+03    1.058e-16    1.000e+00    1.058e-16    5.715e-24    7.017e-35    1.239e-47    5.644e-48    7.007e-51    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    1.833e+03    2.302e-16    1.000e+00    2.302e-16    1.790e-23    3.692e-34    1.467e-47    5.578e-48    7.533e-51    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    1.869e+03    4.935e-16    1.000e+00    4.935e-16    5.484e-23    1.882e-33    3.741e-47    5.512e-48    8.088e-51    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    1.906e+03    1.042e-15    1.000e+00    1.042e-15    1.645e-22    9.305e-33    2.482e-46    5.445e-48    8.673e-51    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    1.944e+03    2.171e-15    1.000e+00    2.171e-15    4.835e-22    4.463e-32    2.114e-45    5.378e-48    9.287e-51    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    1.982e+03    4.458e-15    1.000e+00    4.458e-15    1.392e-21    2.078e-31    1.795e-44    5.311e-48    9.931e-51    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.022e+03    9.030e-15    1.000e+00    9.030e-15    3.928e-21    9.398e-31    1.469e-43    5.243e-48    1.061e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.062e+03    1.805e-14    1.000e+00    1.805e-14    1.087e-20    4.131e-30    1.157e-42    5.176e-48    1.131e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.103e+03    3.559e-14    1.000e+00    3.559e-14    2.950e-20    1.766e-29    8.760e-42    5.107e-48    1.205e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.145e+03    6.930e-14    1.000e+00    6.930e-14    7.857e-20    7.343e-29    6.384e-41    5.039e-48    1.282e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.187e+03    1.332e-13    1.000e+00    1.332e-13    2.055e-19    2.973e-28    4.482e-40    4.971e-48    1.363e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.231e+03    2.529e-13    1.000e+00    2.529e-13    5.276e-19    1.172e-27    3.032e-39    4.904e-48    1.447e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.275e+03    4.744e-13    1.000e+00    4.744e-13    1.331e-18    4.504e-27    1.979e-38    4.850e-48    1.534e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.320e+03    8.793e-13    1.000e+00    8.793e-13    3.299e-18    1.687e-26    1.247e-37    4.940e-48    1.625e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.366e+03    1.611e-12    1.000e+00    1.611e-12    8.039e-18    6.167e-26    7.585e-37    6.585e-48    1.720e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.413e+03    2.917e-12    1.000e+00    2.917e-12    1.926e-17    2.199e-25    4.461e-36    2.428e-47    1.818e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.461e+03    5.222e-12    1.000e+00    5.222e-12    4.541e-17    7.658e-25    2.538e-35    2.004e-46    1.920e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.510e+03    9.248e-12    1.000e+00    9.248e-12    1.053e-16    2.605e-24    1.397e-34    1.874e-45    2.025e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.560e+03    1.620e-11    1.000e+00    1.620e-11    2.405e-16    8.660e-24    7.450e-34    1.711e-44    2.135e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.610e+03    2.808e-11    1.000e+00    2.808e-11    5.407e-16    2.815e-23    3.849e-33    1.501e-43    2.249e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.662e+03    4.816e-11    1.000e+00    4.816e-11    1.197e-15    8.949e-23    1.928e-32    1.265e-42    2.367e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.715e+03    8.178e-11    1.000e+00    8.177e-11    2.612e-15    2.784e-22    9.374e-32    1.024e-41    2.491e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.769e+03    1.375e-10    1.000e+00    1.374e-10    5.615e-15    8.480e-22    4.423e-31    7.965e-41    2.636e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.824e+03    2.288e-10    1.000e+00    2.288e-10    1.190e-14    2.530e-21    2.028e-30    5.964e-40    2.993e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.880e+03    3.772e-10    1.000e+00    3.771e-10    2.487e-14    7.394e-21    9.033e-30    4.300e-39    5.899e-50    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.937e+03    6.160e-10    1.000e+00    6.159e-10    5.125e-14    2.118e-20    3.913e-29    2.988e-38    3.851e-49    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    2.996e+03    9.967e-10    1.000e+00    9.965e-10    1.042e-13    5.950e-20    1.650e-28    2.002e-37    4.021e-48    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.055e+03    1.598e-09    1.000e+00    1.598e-09    2.091e-13    1.640e-19    6.769e-28    1.295e-36    4.289e-47    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.116e+03    2.540e-09    1.000e+00    2.539e-09    4.143e-13    4.434e-19    2.705e-27    8.084e-36    4.405e-46    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.178e+03    4.001e-09    1.000e+00    4.000e-09    8.102e-13    1.177e-18    1.054e-26    4.878e-35    4.333e-45    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.241e+03    6.250e-09    1.000e+00    6.247e-09    1.565e-12    3.068e-18    4.001e-26    2.846e-34    4.084e-44    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.305e+03    9.682e-09    1.000e+00    9.676e-09    2.986e-12    7.856e-18    1.482e-25    1.607e-33    3.691e-43    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.371e+03    1.487e-08    1.000e+00    1.486e-08    5.628e-12    1.977e-17    5.358e-25    8.785e-33    3.201e-42    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.438e+03    2.267e-08    1.000e+00    2.265e-08    1.049e-11    4.890e-17    1.891e-24    4.653e-32    2.667e-41    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.506e+03    3.428e-08    1.000e+00    3.424e-08    1.931e-11    1.189e-16    6.521e-24    2.389e-31    2.135e-40    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.575e+03    5.143e-08    1.000e+00    5.136e-08    3.517e-11    2.846e-16    2.197e-23    1.190e-30    1.644e-39    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.646e+03    7.658e-08    1.000e+00    7.646e-08    6.333e-11    6.700e-16    7.239e-23    5.751e-30    1.219e-38    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.719e+03    1.132e-07    1.000e+00    1.130e-07    1.128e-10    1.553e-15    2.333e-22    2.699e-29    8.708e-38    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.793e+03    1.661e-07    1.000e+00    1.657e-07    1.988e-10    3.543e-15    7.355e-22    1.231e-28    5.995e-37    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.868e+03    2.420e-07    1.000e+00    2.413e-07    3.467e-10    7.960e-15    2.270e-21    5.459e-28    3.982e-36    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    3.945e+03    3.501e-07    1.000e+00    3.489e-07    5.983e-10    1.762e-14    6.863e-21    2.355e-27    2.553e-35    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    4.023e+03    5.031e-07    1.000e+00    5.011e-07    1.022e-09    3.844e-14    2.033e-20    9.883e-27    1.581e-34    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    4.103e+03    7.182e-07    1.000e+00    7.147e-07    1.730e-09    8.265e-14    5.900e-20    4.039e-26    9.465e-34    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.249e+19    4.184e+03    1.018e-06    1.000e+00    1.013e-06    2.898e-09    1.752e-13    1.679e-19    1.608e-25    5.480e-33    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.409e+01    6.670e+01
   1.249e+19    4.267e+03    1.435e-06    1.000e+00    1.426e-06    4.809e-09    3.663e-13    4.686e-19    6.240e-25    3.071e-32    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.219e+01    5.409e+01    6.669e+01
   1.249e+19    4.352e+03    2.010e-06    1.000e+00    1.994e-06    7.905e-09    7.553e-13    1.283e-18    2.361e-24    1.666e-31    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.219e+01    5.409e+01    6.669e+01
   1.249e+19    4.438e+03    2.797e-06    1.000e+00    2.771e-06    1.288e-08    1.537e-12    3.449e-18    8.715e-24    8.760e-31    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.219e+01    5.409e+01    6.669e+01
   1.249e+19    4.527e+03    3.869e-06    1.000e+00    3.827e-06    2.078e-08    3.086e-12    9.102e-18    3.139e-23    4.465e-30    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.219e+01    5.409e+01    6.669e+01
   1.249e+19    4.616e+03    5.321e-06    1.000e+00    5.255e-06    3.325e-08    6.118e-12    2.359e-17    1.104e-22    2.207e-29    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.219e+01    5.409e+01    6.669e+01
   1.249e+19    4.708e+03    7.276e-06    1.000e+00    7.171e-06    5.273e-08    1.197e-11    6.005e-17    3.793e-22    1.059e-28    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.219e+01    5.409e+01    6.669e+01
   1.249e+19    4.802e+03    9.895e-06    1.000e+00    9.729e-06    8.291e-08    2.314e-11    1.502e-16    1.273e-21    4.933e-28    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.219e+01    5.408e+01    6.668e+01
   1.249e+19    4.897e+03    1.338e-05    1.000e+00    1.312e-05    1.293e-07    4.418e-11    3.694e-16    4.178e-21    2.232e-27    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.218e+01    5.408e+01    6.668e+01
   1.249e+19    4.994e+03    1.800e-05    1.000e+00    1.760e-05    1.998e-07    8.333e-11    8.932e-16    1.340e-20    9.819e-27    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.218e+01    5.408e+01    6.668e+01
   1.249e+19    5.093e+03    2.409e-05    1.000e+00    2.348e-05    3.064e-07    1.553e-10    2.124e-15    4.207e-20    4.199e-26    0.000e+00    1.212e+01    2.096e+01    3.103e+01    4.218e+01    5.408e+01    6.667e+01
   1.249e+19    5.194e+03    3.208e-05    1.000e+00    3.115e-05    4.661e-07    2.861e-10    4.969e-15    1.292e-19    1.747e-25    0.000e+00    1.212e+01    2.096e+01    3.103e+01    4.218e+01    5.407e+01    6.667e+01
   1.249e+19    5.298e+03    4.250e-05    1.000e+00    4.109e-05    7.034e-07    5.209e-10    1.144e-14    3.885e-19    7.072e-25    0.000e+00    1.212e+01    2.096e+01    3.103e+01    4.217e+01    5.407e+01    6.666e+01
   1.249e+19    5.403e+03    5.604e-05    9.999e-01    5.393e-05    1.053e-06    9.376e-10    2.591e-14    1.144e-18    2.787e-24    0.000e+00    1.212e+01    2.096e+01    3.103e+01    4.217e+01    5.406e+01    6.666e+01
   1.249e+19    5.510e+03    7.355e-05    9.999e-01    7.041e-05    1.565e-06    1.669e-09    5.778e-14    3.297e-18    1.070e-23    0.000e+00    1.212e+01    2.096e+01    3.102e+01    4.217e+01    5.406e+01    6.665e+01
   1.249e+19    5.619e+03    9.608e-05    9.999e-01    9.146e-05    2.307e-06    2.937e-09    1.269e-13    9.315e-18    4.002e-23    0.000e+00    1.212e+01    2.096e+01    3.102e+01    4.216e+01    5.405e+01    6.665e+01
   1.249e+19    5.731e+03    1.250e-04    9.999e-01    1.182e-04    3.377e-06    5.114e-09    2.744e-13    2.579e-17    1.459e-22    0.000e+00    1.212e+01    2.095e+01    3.102e+01    4.216e+01    5.405e+01    6.664e+01
   1.249e+19    5.845e+03    1.618e-04    9.998e-01    1.520e-04    4.905e-06    8.809e-09    5.846e-13    6.999e-17    5.185e-22    0.000e+00    1.212e+01    2.095e+01    3.101e+01    4.215e+01    5.404e+01    6.663e+01
   1.249e+19    5.961e+03    2.087e-04    9.998e-01    1.945e-04    7.074e-06    1.501e-08    1.227e-12    1.862e-16    1.797e-21    0.000e+00    1.212e+01    2.095e+01    3.101e+01    4.215e+01    5.403e+01    6.662e+01
   1.249e+19    6.079e+03    2.680e-04    9.997e-01    2.477e-04    1.013e-05    2.531e-08    2.538e-12    4.861e-16    6.078e-21    0.000e+00    1.211e+01    2.094e+01    3.100e+01    4.214e+01    5.403e+01    6.661e+01
   1.249e+19    6.200e+03    3.428e-04    9.997e-01    3.139e-04    1.440e-05    4.224e-08    5.175e-12    1.245e-15    2.006e-20    0.000e+00    1.211e+01    2.094e+01    3.100e+01    4.213e+01    5.402e+01    6.660e+01
   1.249e+19    6.323e+03    4.369e-04    9.996e-01    3.960e-04    2.032e-05    6.978e-08    1.040e-11    3.127e-15    6.465e-20    0.000e+00    1.211e+01    2.094e+01    3.099e+01    4.212e+01    5.401e+01    6.659e+01
   1.249e+19    6.448e+03    5.546e-04    9.995e-01    4.972e-04    2.849e-05    1.141e-07    2.061e-11    7.713e-15    2.035e-19    0.000e+00    1.211e+01    2.093e+01    3.099e+01    4.212e+01    5.400e+01    6.658e+01
   1.249e+19    6.576e+03    7.015e-04    9.993e-01    6.216e-04    3.967e-05    1.847e-07    4.027e-11    1.867e-14    6.255e-19    0.000e+00    1.211e+01    2.093e+01    3.098e+01    4.211e+01    5.399e+01    6.657e+01
   1.249e+19    6.707e+03    8.841e-04    9.992e-01    7.735e-04    5.487e-05    2.961e-07    7.762e-11    4.440e-14    1.879e-18    0.000e+00    1.210e+01    2.092e+01    3.097e+01    4.210e+01    5.397e+01    6.655e+01
   1.249e+19    6.840e+03    1.110e-03    9.990e-01    9.583e-04    7.539e-05    4.701e-07    1.476e-10    1.037e-13    5.518e-18    0.000e+00    1.210e+01    2.091e+01    3.096e+01    4.209e+01    5.396e+01    6.654e+01
   1.249e+19    6.976e+03    1.390e-03    9.987e-01    1.182e-03    1.029e-04    7.391e-07    2.769e-10    2.379e-13    1.584e-17    0.000e+00    1.210e+01    2.091e+01    3.095e+01    4.207e+01    5.394e+01    6.652e+01
   1.249e+19    7.114e+03    1.734e-03    9.984e-01    1.452e-03    1.395e-04    1.151e-06    5.127e-10    5.364e-13    4.449e-17    0.000e+00    1.209e+01    2.090e+01    3.094e+01    4.206e+01    5.393e+01    6.650e+01
   1.249e+19    7.256e+03    2.157e-03    9.980e-01    1.776e-03    1.880e-04    1.776e-06    9.370e-10    1.189e-12    1.222e-16    0.000e+00    1.209e+01    2.089e+01    3.093e+01    4.205e+01    5.391e+01    6.648e+01
   1.249e+19    7.400e+03    2.675e-03    9.976e-01    2.163e-03    2.518e-04    2.716e-06    1.691e-09    2.590e-12    3.287e-16    0.000e+00    1.208e+01    2.089e+01    3.092e+01    4.203e+01    5.389e+01    6.646e+01
   1.249e+19    7.547e+03    3.307e-03    9.970e-01    2.624e-03    3.351e-04    4.114e-06    3.012e-09    5.550e-12    8.653e-16    0.000e+00    1.208e+01    2.088e+01    3.091e+01    4.201e+01    5.387e+01    6.644e+01
   1.249e+19    7.696e+03    4.076e-03    9.964e-01    3.171e-03    4.433e-04    6.178e-06    5.299e-09    1.170e-11    2.231e-15    0.000e+00    1.207e+01    2.087e+01    3.089e+01    4.200e+01    5.385e+01    6.641e+01
   1.249e+19    7.849e+03    5.010e-03    9.956e-01    3.816e-03    5.829e-04    9.196e-06    9.211e-09    2.427e-11    5.636e-15    0.000e+00    1.207e+01    2.086e+01    3.088e+01    4.198e+01    5.383e+01    6.639e+01
   1.249e+19    8.005e+03    6.140e-03    9.946e-01    4.575e-03    7.620e-04    1.357e-05    1.582e-08    4.954e-11    1.395e-14    0.000e+00    1.206e+01    2.084e+01    3.086e+01    4.196e+01    5.381e+01    6.636e+01
   1.249e+19    8.164e+03    7.504e-03    9.935e-01    5.464e-03    9.904e-04    1.986e-05    2.685e-08    9.957e-11    3.386e-14    0.000e+00    1.205e+01    2.083e+01    3.084e+01    4.194e+01    5.378e+01    6.633e+01
   1.249e+19    8.326e+03    9.147e-03    9.922e-01    6.500e-03    1.280e-03    2.882e-05    4.504e-08    1.971e-10    8.061e-14    0.000e+00    1.205e+01    2.082e+01    3.083e+01    4.191e+01    5.375e+01    6.630e+01
   1.249e+19    8.491e+03    1.112e-02    9.906e-01    7.705e-03    1.645e-03    4.147e-05    7.471e-08    3.843e-10    1.883e-13    0.000e+00    1.204e+01    2.081e+01    3.081e+01    4.189e+01    5.372e+01    6.626e+01
   1.249e+19    8.660e+03    1.348e-02    9.887e-01    9.099e-03    2.102e-03    5.922e-05    1.225e-07    7.384e-10    4.317e-13    0.000e+00    1.203e+01    2.079e+01    3.079e+01    4.186e+01    5.369e+01    6.623e+01
   1.249e+19    8.832e+03    1.630e-02    9.865e-01    1.071e-02    2.672e-03    8.388e-05    1.988e-07    1.399e-09    9.718e-13    0.000e+00    1.202e+01    2.077e+01    3.076e+01    4.183e+01    5.366e+01    6.619e+01
   1.249e+19    9.007e+03    1.967e-02    9.839e-01    1.255e-02    3.379e-03    1.179e-04    3.191e-07    2.612e-09    2.149e-12    0.000e+00    1.201e+01    2.076e+01    3.074e+01    4.180e+01    5.362e+01    6.615e+01
   1.249e+19    9.186e+03    2.366e-02    9.809e-01    1.467e-02    4.250e-03    1.645e-04    5.070e-07    4.812e-09    4.671e-12    0.000e+00    1.200e+01    2.074e+01    3.072e+01    4.177e+01    5.359e+01    6.611e+01
   1.249e+19    9.368e+03    2.840e-02    9.774e-01    1.707e-02    5.319e-03    2.278e-04    7.971e-07    8.746e-09    9.983e-12    0.000e+00    1.199e+01    2.072e+01    3.069e+01    4.174e+01    5.355e+01    6.606e+01
   1.249e+19    9.554e+03    3.400e-02    9.733e-01    1.981e-02    6.623e-03    3.132e-04    1.241e-06    1.569e-08    2.099e-11    0.000e+00    1.198e+01    2.070e+01    3.066e+01    4.171e+01    5.351e+01    6.602e+01
   1.249e+19    9.744e+03    4.060e-02    9.685e-01    2.290e-02    8.205e-03    4.276e-04    1.913e-06    2.780e-08    4.341e-11    0.000e+00    1.197e+01    2.068e+01    3.063e+01    4.167e+01    5.346e+01    6.597e+01
   1.249e+19    9.937e+03    4.836e-02    9.629e-01    2.638e-02    1.012e-02    5.797e-04    2.922e-06    4.864e-08    8.843e-11    0.000e+00    1.196e+01    2.065e+01    3.060e+01    4.163e+01    5.342e+01    6.592e+01
   1.249e+19    1.013e+04    5.746e-02    9.565e-01    3.028e-02    1.241e-02    7.807e-04    4.422e-06    8.410e-08    1.774e-10    0.000e+00    1.194e+01    2.063e+01    3.057e+01    4.159e+01    5.337e+01    6.586e+01
   1.249e+19    1.034e+04    6.810e-02    9.492e-01    3.463e-02    1.515e-02    1.044e-03    6.633e-06    1.437e-07    3.508e-10    0.000e+00    1.193e+01    2.061e+01    3.053e+01    4.155e+01    5.332e+01    6.581e+01
   1.249e+19    1.054e+04    8.050e-02    9.407e-01    3.947e-02    1.841e-02    1.388e-03    9.862e-06    2.429e-07    6.839e-10    0.000e+00    1.191e+01    2.058e+01    3.050e+01    4.150e+01    5.327e+01    6.575e+01
   1.249e+19    1.075e+04    9.492e-02    9.311e-01    4.482e-02    2.227e-02    1.833e-03    1.454e-05    4.060e-07    1.315e-09    0.000e+00    1.190e+01    2.055e+01    3.046e+01    4.146e+01    5.322e+01    6.568e+01
   1.249e+19    1.096e+04    1.116e-01    9.201e-01    5.070e-02    2.681e-02    2.405e-03    2.126e-05    6.715e-07    2.497e-09    0.000e+00    1.188e+01    2.052e+01    3.042e+01    4.141e+01    5.316e+01    6.562e+01
   1.249e+19    1.118e+04    1.309e-01    9.076e-01    5.714e-02    3.212e-02    3.137e-03    3.084e-05    1.100e-06    4.681e-09    0.000e+00    1.186e+01    2.049e+01    3.038e+01    4.136e+01    5.310e+01    6.555e+01
   1.249e+19    1.140e+04    1.531e-01    8.934e-01    6.414e-02    3.830e-02    4.068e-03    4.439e-05    1.783e-06    8.669e-09    0.000e+00    1.184e+01    2.046e+01    3.034e+01    4.131e+01    5.304e+01    6.548e+01
   1.249e+19    1.163e+04    1.786e-01    8.775e-01    7.170e-02    4.546e-02    5.243e-03    6.342e-05    2.864e-06    1.587e-08    0.000e+00    1.182e+01    2.043e+01    3.029e+01    4.125e+01    5.297e+01    6.541e+01
   1.249e+19    1.186e+04    2.077e-01    8.597e-01    7.982e-02    5.369e-02    6.719e-03    8.996e-05    4.560e-06    2.874e-08    0.000e+00    1.180e+01    2.039e+01    3.025e+01    4.120e+01    5.291e+01    6.534e+01
   1.249e+19    1.210e+04    2.409e-01    8.397e-01    8.846e-02    6.311e-02    8.560e-03    1.267e-04    7.198e-06    5.151e-08    0.000e+00    1.178e+01    2.036e+01    3.020e+01    4.114e+01    5.284e+01    6.526e+01
   1.249e+19    1.234e+04    2.785e-01    8.176e-01    9.758e-02    7.381e-02    1.085e-02    1.772e-04    1.127e-05    9.140e-08    0.000e+00    1.176e+01    2.032e+01    3.015e+01    4.108e+01    5.277e+01    6.518e+01
   1.249e+19    1.258e+04    3.210e-01    7.931e-01    1.071e-01    8.589e-02    1.366e-02    2.463e-04    1.751e-05    1.607e-07    0.000e+00    1.174e+01    2.028e+01    3.010e+01    4.102e+01    5.270e+01    6.510e+01
   1.249e+19    1.283e+04    3.687e-01    7.661e-01    1.170e-01    9.943e-02    1.712e-02    3.401e-04    2.699e-05    2.801e-07    0.000e+00    1.172e+01    2.025e+01    3.005e+01    4.095e+01    5.262e+01    6.501e+01
   1.249e+19    1.309e+04    4.220e-01    7.367e-01    1.270e-01    1.145e-01    2.132e-02    4.668e-04    4.133e-05    4.842e-07    0.000e+00    1.169e+01    2.021e+01    3.000e+01    4.089e+01    5.255e+01    6.493e+01
   1.249e+19    1.335e+04    4.814e-01    7.047e-01    1.371e-01    1.311e-01    2.641e-02    6.367e-04    6.286e-05    8.307e-07    0.000e+00    1.167e+01    2.017e+01    2.994e+01    4.082e+01    5.247e+01    6.484e+01
   1.249e+19    1.361e+04    5.471e-01    6.702e-01    1.471e-01    1.492e-01    3.253e-02    8.635e-04    9.500e-05    1.416e-06    0.000e+00    1.164e+01    2.012e+01    2.989e+01    4.075e+01    5.239e+01    6.475e+01
   1.249e+19    1.388e+04    6.192e-01    6.333e-01    1.567e-01    1.688e-01    3.984e-02    1.164e-03    1.427e-04    2.397e-06    0.000e+00    1.162e+01    2.008e+01    2.983e+01    4.069e+01    5.231e+01    6.466e+01
   1.249e+19    1.416e+04    6.981e-01    5.942e-01    1.657e-01    1.898e-01    4.850e-02    1.561e-03    2.132e-04    4.034e-06    0.000e+00    1.159e+01    2.004e+01    2.977e+01    4.062e+01    5.223e+01    6.457e+01
   1.249e+19    1.444e+04    7.837e-01    5.532e-01    1.738e-01    2.119e-01    5.869e-02    2.081e-03    3.169e-04    6.755e-06    0.000e+00    1.157e+01    2.000e+01    2.972e+01    4.055e+01    5.215e+01    6.448e+01
   1.249e+19    1.472e+04    8.758e-01    5.105e-01    1.808e-01    2.349e-01    7.058e-02    2.760e-03    4.685e-04    1.126e-05    0.000e+00    1.154e+01    1.995e+01    2.966e+01    4.048e+01    5.207e+01    6.439e+01
   1.249e+19    1.502e+04    9.742e-01    4.666e-01    1.864e-01    2.584e-01    8.432e-02    3.639e-03    6.893e-04    1.868e-05    0.000e+00    1.151e+01    1.991e+01    2.960e+01    4.041e+01    5.199e+01    6.430e+01
   1.249e+19    1.531e+04    1.078e+00    4.221e-01    1.902e-01    2.819e-01    1.001e-01    4.770e-03    1.009e-03    3.086e-05    0.000e+00    1.149e+01    1.987e+01    2.955e+01    4.034e+01    5.191e+01    6.421e+01
   1.249e+19    1.562e+04    1.188e+00    3.775e-01    1.920e-01    3.048e-01    1.179e-01    6.217e-03    1.471e-03    5.081e-05    0.000e+00    1.146e+01    1.983e+01    2.949e+01    4.027e+01    5.183e+01    6.412e+01
